gene_name,gmcsf_1,gmcsf_2,gmcsf_3,gmcsf_4,gmcsf_5,gmcsf_6,mcf7_1,mcf7_2,mcf7_3,mcf7_4,mcf7_5,mcf7_6,mda231_1,mda231_2,mda231_3,mda231_4,mda231_5,mda231_6,t47d_1,t47d_2,t47d_3,t47d_4,t47d_5,t47d_6,uivc1_1,uivc1_2,uivc1_3,uivc1_4,uivc1_5,uivc1_6,uivc4_1,uivc4_2,uivc4_3,uivc4_4,uivc4_5,uivc4_6
HSPD1,5.277306444,6.137555778,7.161137889,4.193970556,6.345338667,3.636954444,4.694119222,11.72872367,11.34933378,6.811908,10.68699178,10.92150767,5.615935,5.998293667,6.394431333,1.269462556,5.676994889,3.903463111,12.49259944,10.99623489,4.001638556,2.778473222,9.720660556,7.084986222,4.875062556,8.108199111,11.83332233,7.577494778,12.47377267,11.739917,5.625507,7.196834222,7.915633222,3.692876444,8.026135333,5.922621
HSPE1,20.234858,19.705262,18.0856005,16.763257,18.841354,20.285852,24.0015315,25.4699945,22.630532,22.4948835,20.401294,20.222077,13.770636,15.625435,15.396187,16.8413655,13.4899955,14.026522,25.620214,26.9368195,22.4815325,25.1564945,23.931451,26.7632385,24.150825,23.737134,23.5668105,27.0130155,28.7565905,24.0504235,20.074922,16.5104955,20.1387135,21.045405,20.0982285,21.3425775
HSPE1P18,0.129907,0.333606,0.193829,0.410275,0.282107,0.120183,0.378234,0.498047,0.257527,0.099689,0.34114,0.447895,1.098313,0.465389,0.579679,0.789015,0.94574,0.565655,0.577839,0.202196,0.315627,0.334873,0.198532,0.191817,0.371452,0.356108,0.284573,0.118462,0.21407,0.577982,1.044592,0.923515,1.168716,0.807371,0.728239,0.771953
HSPH1,13.10459167,13.305901,12.586015,12.221111,13.53783967,12.704828,9.159472667,9.139519667,8.710194333,9.259564333,9.899484333,9.353190333,7.564480667,7.211533333,7.118519333,7.648903,7.319665667,7.002178333,9.224287333,8.961824,9.215540333,9.181817333,9.587469667,9.062353,10.283525,10.07829567,10.50011333,10.03077133,9.765615333,10.90153933,7.872448333,7.373268333,8.053016667,8.364743667,6.999172667,7.863369667
HTATIP2,9.50341075,8.947406,9.61624575,9.21188875,10.096205,10.5310985,8.32347,8.35652725,8.1652015,8.34883275,9.12348525,9.0544305,8.02480275,8.6818255,8.73016175,8.2711535,8.08261325,7.4327005,9.05096425,9.308835,8.9592275,9.2098115,8.64605175,8.3815645,9.64153075,9.257018,8.52664925,8.68248975,9.18993975,9.62465525,8.715126,9.35673025,9.89187975,10.7044955,9.5789485,9.9407265
HTATSF1,7.2202225,8.738076,9.6919375,9.810423,6.886545,7.878932,5.9964735,7.384054,7.3777795,7.689376,7.9203965,8.482295,4.689728,6.337401,5.4090325,4.6985,6.0628985,6.581547,8.603557,7.675299,6.7431945,4.1177305,7.278881,6.870058,7.669419,6.1806035,7.941962,5.790179,8.7288795,8.254804,7.0484405,7.1777545,4.7195225,7.81552,4.806171,4.4724195
HTRA1,6.8408565,6.0441765,8.270547,7.8848185,6.990604,6.6898355,11.202302,9.910664,13.054892,9.981414,10.0796415,10.41552,9.554203,9.1561615,11.407533,8.582414,8.755494,9.7904835,10.697205,12.3312745,10.1509985,11.073245,12.412524,12.514789,14.8199015,12.941516,15.6300435,17.65242,12.726638,12.808093,12.33847,13.5505615,11.626749,14.1459945,17.4689965,12.5276025
HTRA4,0.295903,0.22128,0.824289,0.191098,0.080183,0.205836,0.167435,0.297564,0.143373,1.178905,1.834094,12.939548,0.161981,0.027063,0.646949,0.260922,0.088938,0.256632,0.880935,0.13867,0.068208,0.074812,1.109779,0.107829,1.032826,0.047806,1.058551,0.227955,0.466631,0.233828,0.300737,0.258027,0.503962,0.166338,0.218773,0.420494
HTT,4.61311075,4.4759525,4.385083,3.0363995,4.96419225,6.0371,3.76748025,3.32124425,3.66679525,3.4693225,2.84612525,2.485534,3.148572,4.15927175,3.32976125,2.8918,3.50941725,2.8455485,3.26868,2.42541475,3.685341,3.62464475,3.715318,3.228757,2.418201,2.42321575,2.9424425,4.814423,1.7248915,2.951844,2.58205875,2.07595175,3.0341175,2.900935,3.26814925,2.7946785
HUWE1,0.018726,0.800332,0.196394,3.280191,0.657565,1.591339,3.173496,0.596609,1.361989,0.845826,2.636881,0.167481,0.146505,0.14559,2.881902,0.094427,0.561344,0.160318,0.357598,0.163564,0.755897,0.619005,0.066081,0.493468,0.08787,0.231909,1.426688,0.682301,0.401213,0.124583,0.900648,2.360889,1.382561,0.146803,0.151903,0.209603
HVCN1,6.791969333,15.32539167,5.64487,15.13869867,14.583555,8.376293333,8.327819333,7.440656,7.688148,6.738015333,6.973851,6.663845,3.40656,4.326353,3.569717,4.635543,6.900589,5.771457333,10.520265,10.201196,8.265125333,3.78652,6.215415333,8.832070667,7.105835,2.514652333,2.617698,8.163541,6.778656667,5.759470333,4.570324667,6.360751,5.550288667,7.854886333,5.850250333,2.162650333
